point_idx,delta_nm,raw_force_nN,stitched_force_nN,segment_id,cumulative_offset_nN,used_for_fit,date,file,group,sample,linker,surfactant,displacement_nm,setpoint,curve_id,rupture_idx
109,2128.9032026113714,226.71758792364085,226.71758792364085,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
110,2148.4351404808144,232.24720746675405,232.24720746675405,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
111,2167.9661094138364,235.0121685714306,235.0121685714306,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
112,2187.4970783479816,237.77702967610708,237.77702967610708,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
113,2207.0279851506652,246.07159078078382,246.07159078078382,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
114,2226.5589230185183,251.60135188546042,251.60135188546042,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
115,2246.089860886371,257.131112990137,257.131112990137,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
116,2265.621829822107,259.8958325332501,259.8958325332501,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
117,2285.152767689959,265.4255936379267,265.4255936379267,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
118,2304.6838298207335,259.8959547426032,259.8959547426032,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
119,2324.2149540840915,248.83651584727988,248.83651584727988,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
120,2343.746513269922,199.06897695195642,199.06897695195642,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
121,2363.277513269235,199.06903805663308,199.06903805663308,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
122,2382.809451138679,204.59865759974616,204.59865759974616,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
123,2402.3403890076547,210.12831870442278,210.12831870442278,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
124,2421.8713268755077,215.65807980909938,215.65807980909938,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
125,2441.4022647433603,221.18784091377609,221.18784091377609,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
126,2460.9332026112133,226.71760201845257,226.71760201845257,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
127,2480.464140479066,232.24736312312916,232.24736312312916,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
128,2499.99614047997,232.2472826662422,232.2472826662422,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
129,2519.5272336781595,223.95264377091905,223.95264377091905,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
130,2539.0582336774733,223.9527048755956,223.9527048755956,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
131,2558.589233676787,223.95276598027203,223.95276598027203,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
132,2578.1201715446396,229.48252708494874,229.48252708494874,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
133,2597.6521094152063,235.01204662806185,235.01204662806185,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
134,2617.183016216767,243.30670773273835,243.30670773273835,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
135,2636.7138608879904,257.130968837415,257.130968837415,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
136,2656.2446744917984,273.7202299420916,273.7202299420916,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
137,2675.775643425943,276.4850910467683,276.4850910467683,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
138,2695.306581293796,282.01485215144476,282.01485215144476,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
139,2714.8385812947,282.0147716945579,282.0147716945579,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
140,2734.369519162553,287.5445327992345,287.5445327992345,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
141,2753.9004880966977,290.3093939039111,290.3093939039111,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
142,2773.4314570308425,293.0742550085878,293.0742550085878,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
143,2792.962363832403,301.3689161132643,301.3689161132643,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
144,2812.4933327665485,304.13377721794075,304.13377721794075,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
145,2832.0252395696994,312.42829676105407,312.42829676105407,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
146,2851.556208503844,315.19315786573054,315.19315786573054,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
147,2871.0871463716967,320.72291897040725,320.72291897040725,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
148,2890.6180221080895,331.7823800750838,331.7823800750838,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
149,2910.148991042234,334.54724117976036,334.54724117976036,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
150,2929.679928910087,340.07700228443696,340.07700228443696,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
151,2949.2118357132376,348.3715218275503,348.3715218275503,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
152,2968.7423075934503,395.37418293222663,395.37418293222663,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
153,2988.273276527595,398.13904403690333,398.13904403690333,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
154,3007.804214395448,403.6688051415799,403.6688051415799,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
155,3027.335152265548,409.19836624625657,409.19836624625657,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
156,3046.8660590614904,417.4935273509333,417.4935273509333,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
157,3066.397965870259,425.7875468940463,425.7875468940463,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
158,3085.9288726662026,434.082707998723,434.082707998723,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
159,3105.4598105407968,439.6118691033993,439.6118691033993,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
160,3124.990717336739,447.907030208076,447.907030208076,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
161,3144.521593076502,458.9661913127527,458.9661913127527,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
162,3164.052468816265,470.0253524174293,470.0253524174293,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
163,3183.584406681214,475.5553719605423,475.5553719605423,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
164,3203.1152824209767,486.614533065219,486.614533065219,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
165,3222.6461892169195,494.9096941698955,494.9096941698955,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
166,3242.1771581589296,497.67385527457213,497.67385527457213,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
167,3261.7080960222884,503.20401637924874,503.20401637924874,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
168,3281.239940696226,517.0280359223618,517.0280359223618,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
169,3300.7708164359883,528.0871970270385,528.0871970270385,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
170,3320.3017853667625,530.852358131715,530.852358131715,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
171,3339.8328164323684,528.0875192363916,528.0875192363916,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
172,3359.363661104715,541.9116803410682,541.9116803410682,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
173,3378.8945057770625,555.7358414457447,555.7358414457447,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
174,3398.4264436420112,561.265860988858,561.265860988858,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
175,3417.9573193817746,572.3250220935346,572.3250220935346,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
176,3437.4882572451324,577.8551831982111,577.8551831982111,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
177,3457.019195108491,583.3853443028877,583.3853443028877,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
178,3476.5501019156695,591.6795054075643,591.6795054075643,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
179,3496.0810397790283,597.2096665122409,597.2096665122409,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
180,3515.6129776552125,602.738686055354,602.738686055354,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
181,3535.1439155185717,608.2688471600306,608.2688471600306,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
182,3554.6748533931654,613.7980082647072,613.7980082647072,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
183,3574.2057291216925,624.8581693693837,624.8581693693837,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
184,3593.736573794039,638.6823304740606,638.6823304740606,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
185,3613.2674806012183,646.9764915787371,646.9764915787371,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
186,3632.799387398751,655.2715111218505,655.2715111218505,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
187,3652.3302942059304,663.5656722265268,663.5656722265268,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
188,3671.8611699344565,674.6258333312035,674.6258333312035,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
189,3691.39204567422,685.6849944358801,685.6849944358801,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
190,3710.922983548814,691.2141555405567,691.2141555405567,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
191,3730.4549214137633,696.7441750836697,696.7441750836697,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
192,3749.9858282097052,705.0393361883465,705.0393361883465,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
193,3769.5167350168845,713.333497293023,713.333497293023,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
194,3789.0486107582374,724.3925168361363,724.3925168361363,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
195,3808.5794243631694,740.9816779408127,740.9816779408127,0,0.0,True,20260416,k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,k80-linker1-PFNA,k80,linker1,PFNA,5000.0,10uN,20260416::k80-linker1-PFNA-50nm-5000nm-10uN - NanoScope Analysis.txt,
